elapsed_host_seconds,touch_state,serial_message
161.315,0,No touch detected...
161.315,0,No touch detected...
161.518,0,No touch detected...
161.518,0,No touch detected...
161.518,0,No touch detected...
161.518,0,No touch detected...
161.722,0,No touch detected...
161.722,0,No touch detected...
161.722,0,No touch detected...
161.722,0,No touch detected...
161.927,0,No touch detected...
161.927,0,No touch detected...
161.927,0,No touch detected...
161.927,0,No touch detected...
162.133,0,No touch detected...
162.133,0,No touch detected...
162.133,0,No touch detected...
162.133,0,No touch detected...
162.336,0,No touch detected...
162.336,0,No touch detected...
162.336,0,No touch detected...
162.336,0,No touch detected...
162.539,0,No touch detected...
162.539,0,No touch detected...
162.539,0,No touch detected...
162.539,0,No touch detected...
162.741,0,No touch detected...
162.741,0,No touch detected...
162.741,0,No touch detected...
162.741,0,No touch detected...
162.944,0,No touch detected...
162.944,0,No touch detected...
162.944,0,No touch detected...
162.944,0,No touch detected...
163.150,0,No touch detected...
163.150,0,No touch detected...
163.150,0,No touch detected...
163.150,0,No touch detected...
163.353,0,No touch detected...
163.353,0,No touch detected...
163.353,0,No touch detected...
163.353,0,No touch detected...
163.353,0,No touch detected...
163.553,0,No touch detected...
163.553,0,No touch detected...
163.553,0,No touch detected...
163.553,0,No touch detected...
163.754,0,No touch detected...
163.754,0,No touch detected...
163.754,0,No touch detected...
163.754,0,No touch detected...
163.954,0,No touch detected...
163.954,0,No touch detected...
163.954,0,No touch detected...
163.954,0,No touch detected...
164.155,0,No touch detected...
164.155,0,No touch detected...
164.155,0,No touch detected...
164.155,0,No touch detected...
164.356,0,No touch detected...
164.356,0,No touch detected...
164.356,0,No touch detected...
164.356,0,No touch detected...
164.557,0,No touch detected...
164.557,0,No touch detected...
164.557,0,No touch detected...
164.557,0,No touch detected...
164.759,0,No touch detected...
164.759,0,No touch detected...
164.759,0,No touch detected...
164.759,0,No touch detected...
164.961,0,No touch detected...
164.961,0,No touch detected...
164.961,0,No touch detected...
164.961,0,No touch detected...
165.163,0,No touch detected...
165.163,0,No touch detected...
165.163,0,No touch detected...
165.163,0,No touch detected...
165.366,0,No touch detected...
165.366,0,No touch detected...
165.366,0,No touch detected...
165.366,0,No touch detected...
165.568,0,No touch detected...
165.568,0,No touch detected...
165.568,0,No touch detected...
165.568,0,No touch detected...
165.773,0,No touch detected...
165.773,0,No touch detected...
165.773,0,No touch detected...
165.773,0,No touch detected...
165.978,0,No touch detected...
165.978,0,No touch detected...
165.978,0,No touch detected...
165.978,0,No touch detected...
166.179,0,No touch detected...
166.179,0,No touch detected...
166.179,0,No touch detected...
166.179,0,No touch detected...
166.384,0,No touch detected...
166.384,0,No touch detected...
166.384,0,No touch detected...
166.384,0,No touch detected...
166.584,0,No touch detected...
166.585,0,No touch detected...
166.585,0,No touch detected...
166.585,0,No touch detected...
166.790,0,No touch detected...
166.790,0,No touch detected...
166.790,0,No touch detected...
166.790,0,No touch detected...
166.995,0,No touch detected...
166.995,0,No touch detected...
166.995,0,No touch detected...
166.995,0,No touch detected...
167.201,0,No touch detected...
167.201,0,No touch detected...
167.201,0,No touch detected...
167.201,0,No touch detected...
167.402,0,No touch detected...
167.402,0,No touch detected...
167.402,0,No touch detected...
167.402,0,No touch detected...
167.603,0,No touch detected...
167.603,0,No touch detected...
167.603,0,No touch detected...
167.603,0,No touch detected...
167.603,0,No touch detected...
167.803,0,No touch detected...
167.803,0,No touch detected...
167.803,0,No touch detected...
167.803,0,No touch detected...
168.003,0,No touch detected...
168.003,0,No touch detected...
168.003,0,No touch detected...
168.003,0,No touch detected...
168.203,0,No touch detected...
168.203,0,No touch detected...
168.203,0,No touch detected...
168.203,0,No touch detected...
168.404,0,No touch detected...
168.404,0,No touch detected...
168.404,0,No touch detected...
168.404,0,No touch detected...
168.604,0,No touch detected...
168.604,0,No touch detected...
168.604,0,No touch detected...
168.604,0,No touch detected...
168.805,0,No touch detected...
168.805,0,No touch detected...
168.805,0,No touch detected...
168.805,0,No touch detected...
169.005,0,No touch detected...
169.005,0,No touch detected...
169.005,0,No touch detected...
169.005,0,No touch detected...
169.206,0,No touch detected...
169.206,0,No touch detected...
169.206,0,No touch detected...
169.206,0,No touch detected...
169.408,0,No touch detected...
169.408,0,No touch detected...
169.408,0,No touch detected...
169.408,0,No touch detected...
169.609,0,No touch detected...
169.609,0,No touch detected...
169.609,0,No touch detected...
169.609,0,No touch detected...
169.811,0,No touch detected...
169.811,0,No touch detected...
169.811,0,No touch detected...
169.811,0,No touch detected...
170.013,0,No touch detected...
170.013,0,No touch detected...
170.014,0,No touch detected...
170.014,0,No touch detected...
170.216,0,No touch detected...
170.216,0,No touch detected...
170.216,0,No touch detected...
170.216,0,No touch detected...
170.418,0,No touch detected...
170.418,0,No touch detected...
170.418,0,No touch detected...
170.418,0,No touch detected...
170.622,0,No touch detected...
170.622,0,No touch detected...
170.622,0,No touch detected...
170.622,0,No touch detected...
170.826,0,No touch detected...
170.826,0,No touch detected...
170.826,0,No touch detected...
170.826,0,No touch detected...
171.031,0,No touch detected...
171.031,0,No touch detected...
171.031,0,No touch detected...
171.031,0,No touch detected...
171.236,0,No touch detected...
171.236,0,No touch detected...
171.236,0,No touch detected...
171.236,0,No touch detected...
171.441,0,No touch detected...
171.441,0,No touch detected...
171.441,0,No touch detected...
171.441,0,No touch detected...
171.646,0,No touch detected...
171.646,0,No touch detected...
171.646,0,No touch detected...
171.646,0,No touch detected...
171.850,0,No touch detected...
171.850,0,No touch detected...
171.850,0,No touch detected...
171.850,0,No touch detected...
172.052,0,No touch detected...
172.052,0,No touch detected...
172.052,0,No touch detected...
172.053,0,No touch detected...
172.053,0,No touch detected...
172.253,0,No touch detected...
172.253,0,No touch detected...
172.253,0,No touch detected...
172.253,0,No touch detected...
172.454,0,No touch detected...
172.454,0,No touch detected...
172.454,0,No touch detected...
172.454,0,No touch detected...
172.654,0,No touch detected...
172.654,0,No touch detected...
172.654,0,No touch detected...
172.654,0,No touch detected...
172.855,0,No touch detected...
172.855,0,No touch detected...
172.855,0,No touch detected...
172.855,0,No touch detected...
173.056,0,No touch detected...
173.056,0,No touch detected...
173.056,0,No touch detected...
173.056,0,No touch detected...
173.257,0,No touch detected...
173.257,0,No touch detected...
173.257,0,No touch detected...
173.257,0,No touch detected...
173.458,0,No touch detected...
173.458,0,No touch detected...
173.458,0,No touch detected...
173.458,0,No touch detected...
173.660,0,No touch detected...
173.660,0,No touch detected...
173.660,0,No touch detected...
173.660,0,No touch detected...
173.862,0,No touch detected...
173.862,0,No touch detected...
173.862,0,No touch detected...
173.862,0,No touch detected...
174.064,0,No touch detected...
174.064,0,No touch detected...
174.064,0,No touch detected...
174.064,0,No touch detected...
174.267,0,No touch detected...
174.267,0,No touch detected...
174.267,0,No touch detected...
174.267,0,No touch detected...
174.471,0,No touch detected...
174.471,0,No touch detected...
174.471,0,No touch detected...
174.471,0,No touch detected...
174.676,0,No touch detected...
174.676,0,No touch detected...
174.676,0,No touch detected...
174.676,0,No touch detected...
174.881,0,No touch detected...
174.881,0,No touch detected...
174.881,0,No touch detected...
174.881,0,No touch detected...
175.082,0,No touch detected...
175.082,0,No touch detected...
175.082,0,No touch detected...
175.082,0,No touch detected...
175.287,0,No touch detected...
175.287,0,No touch detected...
175.287,0,No touch detected...
175.287,0,No touch detected...
175.491,0,No touch detected...
175.491,0,No touch detected...
175.491,0,No touch detected...
175.491,0,No touch detected...
175.697,0,No touch detected...
175.697,0,No touch detected...
175.697,0,No touch detected...
175.697,0,No touch detected...
175.900,0,No touch detected...
175.900,0,No touch detected...
175.900,0,No touch detected...
175.900,0,No touch detected...
176.101,0,No touch detected...
176.101,0,No touch detected...
176.101,0,No touch detected...
176.101,0,No touch detected...
176.303,0,No touch detected...
176.303,0,No touch detected...
176.303,0,No touch detected...
176.303,0,No touch detected...
176.303,0,No touch detected...
176.503,0,No touch detected...
176.503,0,No touch detected...
176.503,0,No touch detected...
176.503,0,No touch detected...
176.703,0,No touch detected...
176.703,0,No touch detected...
176.703,0,No touch detected...
176.703,0,No touch detected...
176.904,0,No touch detected...
176.904,0,No touch detected...
176.904,0,No touch detected...
176.904,0,No touch detected...
177.105,0,No touch detected...
177.105,0,No touch detected...
177.105,0,No touch detected...
177.105,0,No touch detected...
177.305,0,No touch detected...
177.306,0,No touch detected...
177.306,0,No touch detected...
177.306,0,No touch detected...
177.507,0,No touch detected...
177.507,0,No touch detected...
177.507,0,No touch detected...
177.507,0,No touch detected...
177.708,0,No touch detected...
177.708,0,No touch detected...
177.708,0,No touch detected...
177.708,0,No touch detected...
177.910,0,No touch detected...
177.910,0,No touch detected...
177.910,0,No touch detected...
177.910,0,No touch detected...
178.112,0,No touch detected...
178.112,0,No touch detected...
178.112,0,No touch detected...
178.112,0,No touch detected...
178.314,0,No touch detected...
178.314,0,No touch detected...
178.314,0,No touch detected...
178.314,0,No touch detected...
178.516,0,No touch detected...
178.516,0,No touch detected...
178.516,0,No touch detected...
178.516,0,No touch detected...
178.720,0,No touch detected...
178.720,0,No touch detected...
178.720,0,No touch detected...
178.720,0,No touch detected...
178.925,0,No touch detected...
178.925,0,No touch detected...
178.925,0,No touch detected...
178.925,0,No touch detected...
179.128,0,No touch detected...
179.128,0,No touch detected...
179.128,0,No touch detected...
179.128,0,No touch detected...
179.334,0,No touch detected...
179.334,0,No touch detected...
179.334,0,No touch detected...
179.334,0,No touch detected...
179.539,0,No touch detected...
179.539,0,No touch detected...
179.539,0,No touch detected...
179.539,0,No touch detected...
179.744,0,No touch detected...
179.744,0,No touch detected...
179.744,0,No touch detected...
179.744,0,No touch detected...
179.949,0,No touch detected...
179.950,0,No touch detected...
179.950,0,No touch detected...
179.950,0,No touch detected...
180.150,0,No touch detected...
180.150,0,No touch detected...
180.150,0,No touch detected...
180.150,0,No touch detected...
180.353,0,No touch detected...
180.353,0,No touch detected...
180.353,0,No touch detected...
180.353,0,No touch detected...
180.353,0,No touch detected...
180.553,0,No touch detected...
180.553,0,No touch detected...
180.553,0,No touch detected...
180.553,0,No touch detected...
180.753,0,No touch detected...
180.753,0,No touch detected...
180.753,0,No touch detected...
180.753,0,No touch detected...
180.954,0,No touch detected...
180.954,0,No touch detected...
180.954,0,No touch detected...
180.954,0,No touch detected...
181.155,0,No touch detected...
181.155,0,No touch detected...
181.155,0,No touch detected...
181.155,0,No touch detected...
181.355,0,No touch detected...
181.355,0,No touch detected...
181.355,0,No touch detected...
181.355,0,No touch detected...
181.556,0,No touch detected...
181.556,0,No touch detected...
181.556,0,No touch detected...
181.556,0,No touch detected...
181.757,0,No touch detected...
181.757,0,No touch detected...
181.757,0,No touch detected...
181.757,0,No touch detected...
181.958,0,No touch detected...
181.958,0,No touch detected...
181.958,0,No touch detected...
181.958,0,No touch detected...
182.159,0,No touch detected...
182.159,0,No touch detected...
182.159,0,No touch detected...
182.159,0,No touch detected...
182.362,0,No touch detected...
182.362,0,No touch detected...
182.362,0,No touch detected...
182.362,0,No touch detected...
182.565,0,No touch detected...
182.565,0,No touch detected...
182.565,0,No touch detected...
182.565,0,No touch detected...
182.765,0,No touch detected...
182.765,0,No touch detected...
182.765,0,No touch detected...
182.765,0,No touch detected...
182.967,0,No touch detected...
182.967,0,No touch detected...
182.967,0,No touch detected...
182.967,0,No touch detected...
183.171,0,No touch detected...
183.171,0,No touch detected...
183.171,0,No touch detected...
183.171,0,No touch detected...
183.375,0,No touch detected...
183.376,0,No touch detected...
183.376,0,No touch detected...
183.376,0,No touch detected...
183.581,0,No touch detected...
183.581,0,No touch detected...
183.581,0,No touch detected...
183.581,0,No touch detected...
183.786,0,No touch detected...
183.786,0,No touch detected...
183.786,0,No touch detected...
183.786,0,No touch detected...
183.991,0,No touch detected...
183.991,0,No touch detected...
183.991,0,No touch detected...
183.991,0,No touch detected...
184.197,0,No touch detected...
184.197,0,No touch detected...
184.197,0,No touch detected...
184.197,0,No touch detected...
184.402,0,No touch detected...
184.402,0,No touch detected...
184.402,0,No touch detected...
184.402,0,No touch detected...
184.603,0,No touch detected...
184.603,0,No touch detected...
184.603,0,No touch detected...
184.603,0,No touch detected...
184.603,0,No touch detected...
184.803,0,No touch detected...
184.803,0,No touch detected...
184.803,0,No touch detected...
184.803,0,No touch detected...
185.003,0,No touch detected...
185.003,0,No touch detected...
185.003,0,No touch detected...
185.003,0,No touch detected...
185.204,0,No touch detected...
185.204,0,No touch detected...
185.204,0,No touch detected...
185.204,0,No touch detected...
185.405,0,No touch detected...
185.405,0,No touch detected...
185.405,0,No touch detected...
185.405,0,No touch detected...
185.606,0,No touch detected...
185.606,0,No touch detected...
185.606,0,No touch detected...
185.606,0,No touch detected...
185.807,0,No touch detected...
185.807,0,No touch detected...
185.807,0,No touch detected...
185.807,0,No touch detected...
186.008,0,No touch detected...
186.008,0,No touch detected...
186.008,0,No touch detected...
186.008,0,No touch detected...
186.209,0,No touch detected...
186.209,0,No touch detected...
186.209,0,No touch detected...
186.209,0,No touch detected...
186.410,0,No touch detected...
186.410,0,No touch detected...
186.410,0,No touch detected...
186.410,0,No touch detected...
186.611,0,No touch detected...
186.611,0,No touch detected...
186.611,0,No touch detected...
186.611,0,No touch detected...
186.813,0,No touch detected...
186.813,0,No touch detected...
186.813,0,No touch detected...
186.813,0,No touch detected...
187.016,0,No touch detected...
187.016,0,No touch detected...
187.016,0,No touch detected...
187.016,0,No touch detected...
187.217,0,No touch detected...
187.217,0,No touch detected...
187.217,0,No touch detected...
187.217,0,No touch detected...
187.422,0,No touch detected...
187.422,0,No touch detected...
187.422,0,No touch detected...
187.422,0,No touch detected...
187.627,0,No touch detected...
187.627,0,No touch detected...
187.627,0,No touch detected...
187.627,0,No touch detected...
187.833,0,No touch detected...
187.833,0,No touch detected...
187.833,0,No touch detected...
187.833,0,No touch detected...
188.038,0,No touch detected...
188.038,0,No touch detected...
188.038,0,No touch detected...
188.038,0,No touch detected...
188.238,0,No touch detected...
188.238,0,No touch detected...
188.238,0,No touch detected...
188.238,0,No touch detected...
188.443,0,No touch detected...
188.443,0,No touch detected...
188.443,0,No touch detected...
188.443,0,No touch detected...
188.648,0,No touch detected...
188.648,0,No touch detected...
188.648,0,No touch detected...
188.648,0,No touch detected...
188.850,0,No touch detected...
188.850,0,No touch detected...
188.850,0,No touch detected...
188.850,0,No touch detected...
189.050,0,No touch detected...
189.050,0,No touch detected...
189.050,0,No touch detected...
189.050,0,No touch detected...
189.253,0,No touch detected...
189.253,0,No touch detected...
189.253,0,No touch detected...
189.253,0,No touch detected...
189.253,0,No touch detected...
189.453,0,No touch detected...
189.453,0,No touch detected...
189.453,0,No touch detected...
189.453,0,No touch detected...
189.653,0,No touch detected...
189.653,0,No touch detected...
189.653,0,No touch detected...
189.653,0,No touch detected...
189.854,0,No touch detected...
189.854,0,No touch detected...
189.854,0,No touch detected...
189.854,0,No touch detected...
190.054,0,No touch detected...
190.054,0,No touch detected...
190.054,0,No touch detected...
190.055,0,No touch detected...
190.255,0,No touch detected...
190.255,0,No touch detected...
190.255,0,No touch detected...
190.255,0,No touch detected...
190.456,0,No touch detected...
190.456,0,No touch detected...
190.456,0,No touch detected...
190.456,0,No touch detected...
190.658,0,No touch detected...
190.658,0,No touch detected...
190.658,0,No touch detected...
190.658,0,No touch detected...
190.859,0,No touch detected...
190.859,0,No touch detected...
190.860,0,No touch detected...
190.860,0,No touch detected...
191.061,0,No touch detected...
191.061,0,No touch detected...
191.061,0,No touch detected...
191.061,0,No touch detected...
191.262,0,No touch detected...
191.262,0,No touch detected...
191.262,0,No touch detected...
191.262,0,No touch detected...
191.465,0,No touch detected...
191.465,0,No touch detected...
191.465,0,No touch detected...
191.465,0,No touch detected...
191.666,0,No touch detected...
191.666,0,No touch detected...
191.666,0,No touch detected...
191.666,0,No touch detected...
191.870,0,No touch detected...
191.870,0,No touch detected...
191.870,0,No touch detected...
191.870,0,No touch detected...
192.071,0,No touch detected...
192.071,0,No touch detected...
192.071,0,No touch detected...
192.071,0,No touch detected...
192.276,0,No touch detected...
192.276,0,No touch detected...
192.276,0,No touch detected...
192.276,0,No touch detected...
192.479,0,No touch detected...
192.479,0,No touch detected...
192.479,0,No touch detected...
192.479,0,No touch detected...
192.683,0,No touch detected...
192.683,0,No touch detected...
192.683,0,No touch detected...
192.683,0,No touch detected...
192.883,0,No touch detected...
192.883,0,No touch detected...
192.883,0,No touch detected...
192.883,0,No touch detected...
193.089,0,No touch detected...
193.089,0,No touch detected...
193.089,0,No touch detected...
193.089,0,No touch detected...
193.294,0,No touch detected...
193.294,0,No touch detected...
193.294,0,No touch detected...
193.294,0,No touch detected...
193.499,0,No touch detected...
193.499,0,No touch detected...
193.499,0,No touch detected...
193.499,0,No touch detected...
193.699,0,No touch detected...
193.700,0,No touch detected...
193.700,0,No touch detected...
193.700,0,No touch detected...
193.903,0,No touch detected...
193.903,0,No touch detected...
193.903,0,No touch detected...
193.903,0,No touch detected...
193.903,0,No touch detected...
194.103,0,No touch detected...
194.103,0,No touch detected...
194.103,0,No touch detected...
194.103,0,No touch detected...
194.303,0,No touch detected...
194.303,0,No touch detected...
194.303,0,No touch detected...
194.303,0,No touch detected...
194.504,0,No touch detected...
194.504,0,No touch detected...
194.504,0,No touch detected...
194.504,0,No touch detected...
194.704,0,No touch detected...
194.704,0,No touch detected...
194.704,0,No touch detected...
194.704,0,No touch detected...
194.905,0,No touch detected...
194.905,0,No touch detected...
194.905,0,No touch detected...
194.905,0,No touch detected...
195.106,0,No touch detected...
195.106,0,No touch detected...
195.106,0,No touch detected...
195.106,0,No touch detected...
195.307,0,No touch detected...
195.307,0,No touch detected...
195.307,0,No touch detected...
195.307,0,No touch detected...
195.508,0,No touch detected...
195.508,0,No touch detected...
195.508,0,No touch detected...
195.508,0,No touch detected...
195.710,0,No touch detected...
195.710,0,No touch detected...
195.710,0,No touch detected...
195.710,0,No touch detected...
195.912,0,No touch detected...
195.912,0,No touch detected...
195.912,0,No touch detected...
195.912,0,No touch detected...
196.114,0,No touch detected...
196.114,0,No touch detected...
196.114,0,No touch detected...
196.114,0,No touch detected...
196.316,0,No touch detected...
196.316,0,No touch detected...
196.316,0,No touch detected...
196.316,0,No touch detected...
196.520,0,No touch detected...
196.520,0,No touch detected...
196.520,0,No touch detected...
196.520,0,No touch detected...
196.725,0,No touch detected...
196.725,0,No touch detected...
196.725,0,No touch detected...
196.725,0,No touch detected...
196.927,0,No touch detected...
196.927,0,No touch detected...
196.927,0,No touch detected...
196.927,0,No touch detected...
197.132,0,No touch detected...
197.132,0,No touch detected...
197.132,0,No touch detected...
197.132,0,No touch detected...
197.334,0,No touch detected...
197.334,0,No touch detected...
197.334,0,No touch detected...
197.334,0,No touch detected...
197.536,0,No touch detected...
197.536,0,No touch detected...
197.536,0,No touch detected...
197.536,0,No touch detected...
197.741,0,No touch detected...
197.741,0,No touch detected...
197.741,0,No touch detected...
197.741,0,No touch detected...
197.941,0,No touch detected...
197.941,0,No touch detected...
197.941,0,No touch detected...
197.941,0,No touch detected...
198.147,0,No touch detected...
198.147,0,No touch detected...
198.147,0,No touch detected...
198.147,0,No touch detected...
198.352,0,No touch detected...
198.352,0,No touch detected...
198.352,0,No touch detected...
198.352,0,No touch detected...
198.553,0,No touch detected...
198.553,0,No touch detected...
198.553,0,No touch detected...
198.553,0,No touch detected...
198.553,0,No touch detected...
198.753,0,No touch detected...
198.753,0,No touch detected...
198.753,0,No touch detected...
198.753,0,No touch detected...
198.953,0,No touch detected...
198.953,0,No touch detected...
198.953,0,No touch detected...
198.953,0,No touch detected...
199.154,0,No touch detected...
199.154,0,No touch detected...
199.154,0,No touch detected...
199.154,0,No touch detected...
199.354,0,No touch detected...
199.354,0,No touch detected...
199.354,0,No touch detected...
199.354,0,No touch detected...
199.555,0,No touch detected...
199.555,0,No touch detected...
199.555,0,No touch detected...
199.555,0,No touch detected...
199.756,0,No touch detected...
199.756,0,No touch detected...
199.756,0,No touch detected...
199.756,0,No touch detected...
199.957,0,No touch detected...
199.957,0,No touch detected...
199.957,0,No touch detected...
199.957,0,No touch detected...
200.158,0,No touch detected...
200.158,0,No touch detected...
200.158,0,No touch detected...
200.158,0,No touch detected...
200.359,0,No touch detected...
200.359,0,No touch detected...
200.360,0,No touch detected...
200.360,0,No touch detected...
200.561,0,No touch detected...
200.562,0,No touch detected...
200.562,0,No touch detected...
200.562,0,No touch detected...
200.763,0,No touch detected...
200.763,0,No touch detected...
200.763,0,No touch detected...
200.763,0,No touch detected...
200.966,0,No touch detected...
200.966,0,No touch detected...
200.966,0,No touch detected...
200.966,0,No touch detected...
201.169,0,No touch detected...
201.169,0,No touch detected...
201.169,0,No touch detected...
201.169,0,No touch detected...
201.371,0,No touch detected...
201.371,0,No touch detected...
201.371,0,No touch detected...
201.371,0,No touch detected...
201.576,0,No touch detected...
201.576,0,No touch detected...
201.576,0,No touch detected...
201.576,0,No touch detected...
201.782,0,No touch detected...
201.782,0,No touch detected...
201.782,0,No touch detected...
201.782,0,No touch detected...
201.987,0,No touch detected...
201.987,0,No touch detected...
201.987,0,No touch detected...
201.987,0,No touch detected...
202.192,0,No touch detected...
202.192,0,No touch detected...
202.192,0,No touch detected...
202.192,0,No touch detected...
202.397,0,No touch detected...
202.397,0,No touch detected...
202.398,0,No touch detected...
202.398,0,No touch detected...
202.600,0,No touch detected...
202.600,0,No touch detected...
202.600,0,No touch detected...
202.600,0,No touch detected...
202.803,0,No touch detected...
202.803,0,No touch detected...
202.803,0,No touch detected...
202.803,0,No touch detected...
202.803,0,No touch detected...
203.003,0,No touch detected...
203.003,0,No touch detected...
203.003,0,No touch detected...
203.003,0,No touch detected...
203.203,0,No touch detected...
203.203,0,No touch detected...
203.203,0,No touch detected...
203.203,0,No touch detected...
203.404,0,No touch detected...
203.404,0,No touch detected...
203.404,0,No touch detected...
203.404,0,No touch detected...
203.604,0,No touch detected...
203.604,0,No touch detected...
203.604,0,No touch detected...
203.604,0,No touch detected...
203.805,0,No touch detected...
203.805,0,No touch detected...
203.805,0,No touch detected...
203.805,0,No touch detected...
204.006,0,No touch detected...
204.006,0,No touch detected...
204.006,0,No touch detected...
204.006,0,No touch detected...
204.207,0,No touch detected...
204.207,0,No touch detected...
204.207,0,No touch detected...
204.207,0,No touch detected...
204.409,0,No touch detected...
204.409,0,No touch detected...
204.409,0,No touch detected...
204.409,0,No touch detected...
204.610,0,No touch detected...
204.610,0,No touch detected...
204.610,0,No touch detected...
204.610,0,No touch detected...
204.812,0,No touch detected...
204.812,0,No touch detected...
204.812,0,No touch detected...
204.812,0,No touch detected...
205.015,0,No touch detected...
205.015,0,No touch detected...
205.015,0,No touch detected...
205.015,0,No touch detected...
205.218,0,No touch detected...
205.218,0,No touch detected...
205.218,0,No touch detected...
205.218,0,No touch detected...
205.420,0,No touch detected...
205.420,0,No touch detected...
205.420,0,No touch detected...
205.420,0,No touch detected...
205.625,0,No touch detected...
205.625,0,No touch detected...
205.625,0,No touch detected...
205.625,0,No touch detected...
205.830,0,No touch detected...
205.830,0,No touch detected...
205.830,0,No touch detected...
205.830,0,No touch detected...
206.032,0,No touch detected...
206.032,0,No touch detected...
206.032,0,No touch detected...
206.032,0,No touch detected...
206.237,0,No touch detected...
206.237,0,No touch detected...
206.237,0,No touch detected...
206.237,0,No touch detected...
206.441,0,No touch detected...
206.441,0,No touch detected...
206.441,0,No touch detected...
206.442,0,No touch detected...
206.645,0,No touch detected...
206.645,0,No touch detected...
206.645,0,No touch detected...
206.645,0,No touch detected...
206.850,0,No touch detected...
206.850,0,No touch detected...
206.850,0,No touch detected...
206.850,0,No touch detected...
207.053,0,No touch detected...
207.053,0,No touch detected...
207.053,0,No touch detected...
207.053,0,No touch detected...
207.053,0,No touch detected...
207.253,0,No touch detected...
207.253,0,No touch detected...
207.253,0,No touch detected...
207.253,0,No touch detected...
207.453,0,No touch detected...
207.453,0,No touch detected...
207.453,0,No touch detected...
207.453,0,No touch detected...
207.654,0,No touch detected...
207.654,0,No touch detected...
207.654,0,No touch detected...
207.654,0,No touch detected...
207.855,0,No touch detected...
207.855,0,No touch detected...
207.855,0,No touch detected...
207.855,0,No touch detected...
208.056,0,No touch detected...
208.056,0,No touch detected...
208.056,0,No touch detected...
208.056,0,No touch detected...
